-223,45,548,657,-419,-262,0,18,3,-6,-5,-9,-1216,2406,1159,2116,-1356,-612
914,-549,-424,-214,-308,142,-7,0,12,24,-59,0,3165,-813,232,-1443,-1252,931
-25,571,-146,-251,-223,259,36,0,0,-24,-2,5,227,1391,-1556,-1316,-4,-410
524,867,-31,-815,-724,-278,5,-5,4,18,-3,1,2399,874,-797,-2102,-342,-379
466,-95,-404,340,527,-7,1,23,86,200,-2,-100,1351,-363,-1161,1885,1136,844
-968,-421,-33,560,391,949,-8,0,0,-8,10,-18,-3018,-1574,-107,863,997,614
121,147,590,14,-855,1033,15,9,4,-9,-4,-6,809,1742,2298,-834,-986,1644
-1543,-477,220,-275,-119,-1028,-14,-13,5,-1,-1,-14,-4023,-828,2282,632,-567,532
421,-1488,802,630,187,-329,10,1,-8,-9,-15,9,2682,-806,2359,1548,-937,-1577
92,-45,-156,-345,971,-288,-4,-5,11,0,0,22,203,-1370,-67,-344,2750,-782
787,1102,-582,-431,283,422,-7,-8,-12,12,4,-9,1106,1027,-3827,-2527,-226,-91
-728,-162,-66,0,73,128,-16,-8,-1,-5,-8,-7,-2091,-1781,-426,-687,1579,-31
-63,1751,1002,452,-608,-203,-6,13,-2,0,5,-13,-1390,5623,80,1007,-1352,-734
191,-577,-315,-216,439,-72,-2,-2,-7,2,13,11,1185,-1603,-332,686,1874,-619
-80,843,-325,-138,372,-117,-8,-1,3,12,-6,-10,-530,430,-2587,-591,976,48
88,1050,-373,651,-142,453,-11,14,9,5,2,6,-754,1820,-2061,512,-1689,-1153
512,72,-963,677,444,229,0,5,2,8,-16,-13,2345,-1718,-2646,992,-1914,209
884,-754,-461,381,-484,-115,-2,7,-5,3,2,20,2332,-1139,-95,1193,-1518,142
-432,-875,-70,-271,-447,-359,12,-9,3,-1,6,-14,-297,-1536,2540,-711,-897,-44
453,763,-1072,133,-69,-233,-10,-5,-14,-7,-8,-3,2197,-2424,-3700,-1037,-1454,-652
-964,-1003,52,452,335,110,1,-17,5,-1,0,-12,-2210,-1792,456,1327,57,-827
1879,145,-825,-704,57,438,3,-13,-8,7,-13,5,2659,-2339,-1112,-2487,-170,710
197,-211,-812,-248,544,-314,-16,-3,-9,0,8,9,-13,-2832,-1131,-644,831,-537
-313,999,394,-684,228,119,0,-1,-1,-1,6,-11,-2587,3551,-723,-2412,216,-313
1306,-641,-122,23,-224,310,7,4,-14,0,-2,3,4594,-396,222,-340,-1190,493
97,-910,197,682,-199,4,12,-6,-10,-9,-3,5,2032,-438,936,1453,-963,-1984
986,-58,-561,304,-403,-149,1,13,-18,-7,-7,1,2629,-388,-960,701,-871,1196
628,-947,-27,381,-315,94,4,-5,-3,-5,-22,4,2780,-1594,-493,637,-1838,743
-252,498,-362,-187,50,170,-15,-13,0,11,3,-6,-939,83,-1504,-1262,583,-833
170,280,-417,174,-381,-16,-1,3,7,-2,-6,15,838,267,-735,42,-685,255
512,248,-1331,3,-330,249,-4,7,-15,8,12,0,1536,-2086,-2195,-459,-1359,411
-466,-249,-320,147,-9,-388,0,-27,2,1,4,1,-11,-1452,126,914,-2226,-688
1236,586,-360,641,-111,1,-8,10,-10,0,-12,4,3354,-819,-2349,1028,-1258,48
-732,630,704,-708,418,-33,0,-2,-10,0,12,-5,-3163,2296,-628,-1510,835,123
-1401,-737,211,-75,-281,-606,-20,0,5,-9,0,-11,-2485,-1190,2410,632,-548,0
-955,646,-2,458,557,287,-3,-3,4,-13,-9,-17,-3228,242,-1616,1610,14,1128
289,-1045,924,418,-71,-20,18,4,-7,-10,-9,11,3327,-289,2300,950,-822,-1942
-161,6,-474,828,694,704,0,-9,14,-2,-13,-6,-139,-2155,-795,1681,-157,995
102,1161,710,664,-483,0,5,1,-1,3,25,2,-815,4908,-644,1389,-1018,-357
249,52,-212,106,-124,174,9,3,-6,-6,11,4,1603,-446,-175,263,-603,146
510,-160,314,-184,-444,116,43,116,37,80,-27,15,2397,295,1524,-1207,-682,-51
538,651,94,16,-486,176,-5,16,-13,-1,6,-2,471,1831,-1727,-643,-804,-687
531,813,-764,311,511,-223,-3,-6,-4,3,-8,-10,216,101,-4261,-225,581,265
-380,-520,-176,-310,-75,-58,18,-4,9,0,8,-3,-325,-1259,2001,153,190,-385
733,698,-37,-653,-616,77,11,-2,11,16,-3,-1,1409,1653,-1343,-1934,337,-593
69,647,529,-113,261,1048,9,-1,-15,-14,-7,-6,-126,1408,449,-1493,-124,649
111,-202,167,-485,435,103,-14,2,-18,16,1,-1,1094,-450,383,-1106,1808,-687
713,-485,-486,163,-316,-17,0,2,-14,-20,-12,4,2556,-1675,-171,-45,-2362,890
-1539,-1116,317,187,552,539,-14,-9,0,-13,6,-9,-3766,-1316,542,818,1542,871
675,831,-748,-192,-648,-78,0,-13,-12,-2,-13,-4,656,-346,-3731,-1568,-706,756
-45,-281,783,-714,478,1022,-12,2,0,20,2,0,432,680,2203,-1994,934,127
1126,385,-935,-344,-219,260,2,-9,-27,6,2,-4,2687,-302,-2798,-2060,-219,294
1382,-669,539,-320,-632,129,17,-2,-15,10,0,7,4506,442,2760,-1281,-765,24
-651,900,445,221,-385,381,2,3,-10,-15,4,-7,-1628,3958,739,-1056,-1880,-790
-462,315,468,234,-220,73,-4,12,-2,-9,2,-2,-1789,2480,122,559,-250,526
1243,-375,-300,-408,-529,-420,12,-3,-15,3,-13,-4,3278,-154,1814,-1762,7,1262
-2094,-362,681,-41,-35,470,-14,-8,10,-17,16,-5,-5793,-313,476,414,421,2199
886,162,-905,-573,-475,553,8,-12,-3,9,-12,-9,1904,-996,-1415,-2003,-541,-272
941,302,-764,-1114,-227,143,-1,-9,5,11,-16,2,2106,-1811,-462,-3045,189,593
1028,-1140,623,287,-372,-151,10,4,-6,0,-8,15,4027,466,2710,278,-111,-567
-369,1033,-31,317,404,71,-4,-1,18,10,-12,-3,-1439,-224,-2838,675,457,15
-101,-873,-205,-646,-360,-170,15,-18,2,0,-2,-6,815,-2133,2574,-882,-624,-497
-391,1468,173,276,45,34,-19,10,-5,0,4,0,-1965,2615,-2181,-1191,-1280,-1738
69,-973,485,385,-86,-48,12,0,-4,-14,-5,5,2458,88,1514,1250,-167,-1489
970,294,-582,707,725,-335,-15,8,0,6,-6,13,2455,-172,-2514,1929,-212,-11
1275,467,-725,227,-812,-57,-6,5,-17,0,-9,-6,4434,-2112,-2496,-1651,-1683,874
196,913,-162,-166,482,51,15,0,-22,-6,1,-3,402,1345,-2362,-1216,933,-662
1151,34,-44,-1137,620,411,0,9,0,18,-8,-6,2888,-345,-440,-2098,2647,438
667,-76,-946,-172,227,-331,-8,-7,-17,-1,-1,5,1222,-2572,-2126,-737,-80,-881
1171,-140,-439,-828,104,61,3,12,7,19,-1,5,2504,-1588,-99,-2244,1600,835
930,580,84,391,488,-631,-4,10,-6,16,6,-10,2587,1028,-851,1516,878,-165
-195,1385,-100,-23,-187,493,-12,5,3,6,5,0,-601,1886,-1901,-1371,-954,-719
784,741,-859,24,-16,187,-4,-3,-19,5,0,-5,2217,-944,-3943,-1536,-665,243
1371,-203,-569,352,1,-82,-8,13,-15,4,-4,9,3802,-553,-704,2006,-1499,132
720,-119,344,-964,-174,318,10,8,4,17,4,-4,1872,91,489,-1704,1195,484
202,-1486,644,-88,-249,267,11,0,-4,-10,1,16,1913,-188,3120,2,213,-914
316,130,102,-398,31,473,17,-4,7,9,-5,-8,1228,783,-855,-639,926,-560
57,-355,346,-588,223,148,-2,1,4,19,8,4,1309,-641,1132,-1185,1089,-248
62,423,-266,357,211,-168,-3,-15,0,-9,-11,4,-61,308,-1305,337,-552,-8
257,-533,-360,203,1,213,10,14,0,-9,-4,9,1672,-888,-235,1396,-1083,-908
435,280,2,-20,-336,171,3,2,25,4,0,7,1407,1005,-879,-762,-37,-27
1013,-394,193,-388,-642,-366,9,-6,-18,9,-4,-2,3448,186,1824,-882,-883,-479
699,508,-267,51,259,387,-6,-11,5,16,-5,9,357,-420,-3828,70,951,992
-389,-602,-115,-22,988,315,-15,-4,12,2,5,12,-1696,-2374,655,560,2310,-1320
1380,-641,32,-750,-153,195,15,3,-15,5,1,-4,4806,-244,1944,-1792,828,350
705,-126,-473,669,287,-116,-4,9,2,-1,-17,8,1622,-519,-1252,1876,279,1735
1329,520,185,578,1,90,5,0,-17,19,4,2,2895,1967,-852,221,661,129
772,725,990,183,-673,650,14,12,0,5,-3,-10,1436,4499,1433,-552,-981,1329
294,-517,422,-361,-159,104,16,-4,-1,10,6,8,1688,-188,1835,-1051,231,376
44,-201,-38,-404,390,213,6,-7,4,15,11,0,133,-989,145,-671,1763,-322
-1929,717,744,-153,-157,-462,-3,4,13,-10,20,0,-5369,1294,1272,-494,-361,1720
549,-126,0,232,56,201,2,-13,18,-45,85,-48,1715,210,-317,662,-105,642
391,-449,-91,121,-5,-163,-1,-1,-13,32,8,-12,1460,-333,301,1126,-558,-158
1436,-401,-151,794,130,-244,-69,50,17,8,-1,-14,3176,45,-1361,2500,-453,1601
1340,119,-675,317,935,-126,-3,0,-4,4,-24,8,1325,-476,-1877,3000,1918,1852
134,358,-350,225,818,308,-17,0,-4,-9,-12,3,-583,-279,-2380,731,1999,-534
1229,-352,-552,173,-296,6,0,3,-19,0,-6,8,4087,-1029,-108,653,-2062,1234
-74,-762,437,-538,765,-303,-3,-6,-2,15,13,10,1515,-1009,1197,-195,3241,-1181
-138,867,985,-566,944,-536,7,2,-9,0,14,-15,-3599,4015,-1111,-464,2077,-971
1091,360,-958,48,-488,401,-7,0,-16,8,-9,-10,2577,-1564,-3463,-2197,-127,1071
-64,305,969,434,-300,-174,4,19,1,-7,4,-11,-944,2294,2108,2366,-1353,-1546
1659,64,-560,-397,-547,-85,1,2,-12,5,-8,28,3946,-1006,-949,-2449,-611,944
1305,685,-772,95,-159,230,-8,0,-15,3,-15,-2,3302,-1372,-3718,-1743,-1354,497
2355,-95,-223,-96,-539,507,6,16,-13,4,-11,2,5120,1018,-1353,-1684,182,2220
1065,133,96,-703,609,390,1,7,0,22,-1,-1,2406,-800,41,-1732,2742,0
-1552,445,460,203,-288,894,-8,-14,1,-14,12,2,-4927,618,-17,-392,491,259
1230,23,-537,865,-217,-12,-10,20,-8,6,-6,0,2682,-1387,-1919,2069,-1204,627
-448,1226,280,-230,-226,186,-12,1,-2,10,12,1,-1171,2517,-1362,-1949,-570,13
395,1355,1015,-1228,592,598,-11,-1,-3,6,-6,1,-702,4014,-743,-3216,1460,-786
1083,-993,530,-71,-486,303,17,-2,-10,1,1,13,3532,191,2404,-1264,-971,7
1356,-60,-115,-333,-498,94,2,20,-18,5,0,0,3123,454,-786,-1613,-826,68
615,-722,219,-1127,-502,189,17,6,3,6,12,-2,2342,-1331,2010,-2031,204,-565
-112,-256,-675,-821,-175,-305,7,10,12,2,8,8,-1246,-2840,399,-1488,-175,-552
706,-69,257,497,636,-533,25,29,-21,50,-17,-4,1946,1318,-927,2898,1655,-753
1162,-501,288,733,923,-453,-4,-2,-12,10,-1,19,2982,1876,-899,3456,2351,-596
1378,-199,-371,89,-400,237,4,5,-23,0,-8,-2,4503,-1008,-646,-799,-1550,1830
-175,-605,-307,-516,-330,7,9,-19,7,3,-2,1,724,-2740,1576,-1055,-6,-1074
1865,102,149,701,979,-604,-8,-2,-11,9,-11,12,2665,1102,-1714,4117,2599,1320
498,-1379,736,-533,20,0,12,7,3,-2,0,17,2249,-965,3311,-657,849,183
1908,-449,46,144,-543,168,7,13,-14,11,-10,11,4653,-41,-574,513,-475,3045
1643,147,-582,-592,433,168,1,17,-1,14,-5,2,2241,-1595,-1267,-1617,2451,1366
1354,-330,57,31,-419,208,6,-5,-26,0,-4,3,3727,-469,1275,-2042,-1755,630
1430,-528,533,396,145,197,11,5,3,8,-13,11,3981,441,1137,1512,-183,535
1689,-779,647,278,-271,-19,8,0,-5,4,-14,4,5481,645,2438,468,273,216
371,714,-49,447,629,-187,-5,15,2,13,6,-3,1202,1631,-2070,1138,1775,-1025
810,515,-58,-1100,-192,419,2,-1,6,17,-12,-5,2572,308,-511,-3324,-102,-74
-191,1208,1101,-1073,801,-138,2,10,-8,1,14,-10,-3496,3996,-581,-1758,2383,-624
73,-378,309,229,-290,214,17,1,-7,-6,-4,-1,1819,138,1221,361,-169,-40
2011,-155,-548,510,-150,-45,0,8,-17,5,-17,5,4803,-55,-1455,1753,-469,2739
331,1133,737,-869,759,-800,0,5,-18,1,8,-12,-3527,4828,-1518,-815,1638,-963
866,-563,359,-121,-587,12,3,11,-34,7,4,-4,3352,679,2338,-1137,-617,-108
-1810,-949,786,64,379,392,-9,-16,9,-13,4,-9,-4522,-1475,1095,475,752,599
905,-104,119,230,858,-311,-5,0,4,10,-7,21,2450,357,7,2034,171,-745
773,-549,267,-832,-54,191,19,2,-7,11,7,-2,3012,-121,2017,-2083,706,44
-731,-1105,272,625,990,-4,-3,-21,8,-3,-7,-6,-829,-2165,287,2053,-883,-1423
385,1503,653,-969,1223,-453,8,4,-10,2,18,-6,-3420,4666,-470,-2067,2307,-163
707,705,773,-1181,545,924,-17,0,-4,12,-1,1,883,3381,876,-3514,1484,-881
1685,-185,219,-184,-416,200,14,8,-8,4,-13,-2,5075,1575,1369,-829,622,1049
-344,646,951,402,-409,-266,0,7,0,-6,-4,-14,-2015,4343,849,1543,-1675,-1787
-48,967,505,-452,220,0,-1,2,-3,0,6,-1,-925,2611,-1552,-2282,269,-204
1138,-931,454,-275,-168,-90,18,-2,-1,6,-2,18,3972,100,1979,920,-803,-36
1125,-929,657,-228,-144,452,20,2,-14,1,8,4,3913,-72,3089,-764,125,29
1460,341,-285,-298,-543,362,6,15,-14,10,-2,-3,2995,551,-1742,-2564,-263,1208
30,-241,-111,965,525,654,-13,-9,-1,4,-17,-1,73,-1361,-1642,3116,131,-277
409,-800,157,-654,-243,364,16,-6,0,-2,10,12,1968,-1710,1586,-1502,682,-369
1540,217,-266,333,-477,182,2,11,-6,5,-19,-3,4508,736,-421,1134,-100,2345
1219,-216,157,-461,530,-7,3,1,-7,19,-3,-12,2661,-219,9,474,2944,-465
1741,506,1177,-1184,1239,9,-7,-7,-8,13,1,4,4099,3772,617,-1432,4271,-2501
-138,756,1073,361,-301,-768,1,12,-3,0,-9,-16,-2197,4423,1134,1548,-2048,-1776
38,496,1250,482,-658,-163,7,14,-3,-7,-1,-16,-990,3229,602,1999,-2315,-1330
282,357,836,158,-1012,1146,13,13,4,-4,4,-2,-23,2173,2890,-1271,-1310,1167
1035,-888,680,452,-209,55,5,3,-13,-4,-6,18,3620,902,1584,1172,-515,-960
1690,-35,-304,311,64,251,0,8,-19,10,0,2,5046,1053,-1583,-738,-217,1090
-1396,511,288,379,147,658,0,-4,2,-28,-1,-5,-4174,-207,255,355,-379,928
1945,184,-286,-305,150,269,1,14,-2,11,-14,5,3984,-173,-680,-312,2289,2199
391,535,36,-352,528,-132,0,-2,4,19,1,-10,1325,1001,-1560,-145,1832,-476
535,-761,549,-35,-109,419,17,5,-11,-6,1,8,2601,139,2332,-293,-223,-256
-1783,946,745,-298,-564,-187,3,3,1,-11,21,0,-3701,3588,-521,-1485,-2472,-826
-682,156,257,713,656,697,-24,3,6,0,-7,1,-1976,-1752,-1374,2363,795,-1098
612,-43,-109,-308,-531,-622,-1,25,4,3,0,1,1876,-725,-880,-904,-2373,494
1522,63,102,-186,1241,-270,-6,-7,-3,4,-8,19,3463,1482,-410,2599,1734,-922
293,366,155,142,348,-467,0,5,2,12,4,-11,2110,1571,-442,1094,651,-1071
1576,329,-651,-122,-360,249,0,3,-15,-2,-17,-2,4982,-1697,-2097,-699,-822,1627
-390,1273,650,577,320,-612,4,2,1,4,-4,-21,-800,4583,-1096,1927,141,-746
1476,-320,-52,151,833,-563,-12,0,-7,16,-4,14,2972,1636,-969,3821,1609,-747
-244,157,946,269,-706,371,11,10,-9,-10,0,-9,-1743,2486,2356,308,-1249,-1620
1060,130,1010,653,-645,187,12,15,-3,8,4,3,3881,2659,3429,-909,-526,1470
-1744,-647,266,-18,288,62,-13,-11,7,-3,21,-4,-5029,-1070,1016,253,696,782
824,128,258,244,-474,632,21,12,0,0,-4,0,2247,1076,241,-409,-919,887
-1300,-1206,281,378,651,465,-10,-10,-5,-8,4,-16,-2641,-1827,1312,490,1598,-65
1090,-931,365,-190,-476,115,0,16,17,-6,2,-12,4354,61,2456,-554,43,119
1858,-245,806,565,-124,-301,9,0,-3,22,-12,6,4548,1167,1253,1050,450,1446
273,1985,528,-246,385,-482,-3,3,-11,3,3,-16,-1914,4224,-2049,-1270,222,-1256
-1366,-800,251,109,270,61,1,-18,8,-14,7,-8,-3055,-1740,1244,712,187,-72
1657,171,-351,389,74,18,0,3,-21,13,-8,1,4415,1377,-850,1543,1192,1521
113,-795,-176,887,247,210,-10,2,2,-5,6,18,686,-1343,-6,1700,-1315,-2109
554,-304,367,346,-65,-364,0,-17,-2,10,12,-12,2325,917,478,1370,-525,-1024
-1928,253,640,253,-250,-664,0,-4,24,-7,-3,-6,-5121,87,1238,354,-463,97
854,1413,50,42,193,157,2,4,-3,12,13,-1,503,2618,-2300,-1099,283,-1783
2214,304,50,-63,-239,-285,-12,-3,30,-13,0,0,5996,405,-381,-1615,-352,1456
-1660,-57,598,279,205,766,-6,-5,8,-20,5,0,-4416,430,124,281,248,2002
-106,1167,898,99,-381,303,-3,11,-8,-11,5,-13,-1020,4172,783,670,-912,288
-2097,-90,748,55,0,-98,-2,3,12,-18,12,-8,-4877,869,1255,-202,122,1889
629,1261,143,-387,-82,206,4,2,2,9,-4,0,1735,2450,-1409,-1347,539,-1187
559,535,322,472,384,-18,-4,12,8,12,0,-10,1343,2087,-1087,1142,500,515
1087,121,169,-1297,915,47,-4,8,-6,10,-5,-5,2226,-716,-286,-2188,3343,-485
1207,-708,575,-1096,373,-127,16,-1,-9,11,-1,-9,3371,136,1708,-1316,3037,-521
1087,-544,418,735,494,-448,-3,-1,-20,14,0,12,3384,1148,-176,2646,-280,-975
1527,-309,421,102,-282,497,11,2,-23,0,0,10,3861,1024,647,-1191,-1040,1964
1520,-789,684,-327,-545,273,17,7,-7,8,-1,10,4905,411,2588,-838,-274,378
775,-233,1712,493,-418,482,12,15,-8,1,9,-1,1712,2162,4817,-107,-542,920
1347,67,-113,851,347,-243,-6,11,5,7,-18,2,2482,-94,-1975,2842,987,871
274,503,150,745,559,550,-12,-12,-4,0,-14,4,201,1444,-2875,1959,869,107
1756,-429,406,70,-226,193,7,-2,-18,7,-6,12,5049,147,1991,-1332,-1491,538
426,-349,-226,-817,-14,-232,14,-4,11,0,9,11,290,-1857,665,-1709,2176,-563
1450,903,21,428,-114,-84,1,1,-8,10,-20,-5,2910,2077,-2169,1138,316,2154
790,686,889,-1012,854,490,-12,1,-10,7,1,1,2125,4604,470,-3210,2693,-481
1676,-352,369,739,-106,-216,5,1,0,13,-17,5,4295,886,981,990,442,1602
1749,168,181,165,737,-168,-1,12,2,10,-8,16,3315,1477,-862,2961,1447,422
-1669,144,356,-207,-176,-240,-14,9,9,-9,2,-14,-4332,-734,2340,636,-564,917
1140,-165,337,491,26,-474,3,0,-11,12,5,11,3228,1539,-61,2391,-86,-1189
2585,-276,288,-415,-290,121,14,10,-20,3,-13,2,6694,1434,338,-1648,-377,1195
922,-523,374,332,51,-378,7,-4,0,8,-7,18,2653,246,966,1537,-748,-424
2071,-224,900,93,-486,509,22,2,-14,4,-10,6,4361,1482,1600,-258,-257,1528
862,-516,256,-197,-460,-9,22,8,0,0,6,10,2949,-320,2132,-1759,-570,386
1556,-491,533,-152,-225,313,17,1,-19,0,-6,13,3149,-78,2400,-473,342,1632
1313,-408,-87,-14,148,0,0,-4,-16,0,-14,9,4301,-597,-68,215,-1331,1258
1295,116,364,167,572,-339,-94,-34,39,2,-3,-26,2921,2253,-462,1963,1652,-86
-1084,995,198,-189,-754,-643,-19,5,14,-1,4,-1,-4851,542,1257,-715,123,886
1655,79,250,54,946,-566,-3,4,-5,5,-11,17,3764,2546,-939,3003,2559,15
964,281,673,232,-134,292,15,4,0,17,-8,-7,3152,1722,1402,94,-964,-511
186,-493,898,325,-146,-918,17,2,1,-16,7,1,1550,1753,896,2546,-1057,-817
1241,-569,447,-571,136,379,18,4,5,11,-4,11,3434,-447,1367,-464,1709,2083
-1250,275,251,-473,-521,-474,-6,-9,15,4,3,-6,-5023,405,1867,-438,-1283,-1666
-1027,297,-273,-57,-603,-501,3,-9,16,-2,4,-17,-3023,-914,175,-120,-417,-349
-1433,679,316,-346,-580,-623,-13,-8,15,6,11,-7,-5019,109,1900,-488,-1082,-1725
1651,-750,523,214,-159,177,13,-10,-13,1,-7,15,4314,55,2152,1094,-1213,-191
1916,-368,169,148,-333,410,11,11,-10,13,-16,5,4683,380,-101,283,273,2565
577,-710,176,268,-231,422,24,-5,-2,-5,2,3,2570,-848,1370,803,-1008,-343
-871,-201,365,265,179,501,-10,-19,-5,-11,0,-2,-2736,551,1329,902,-516,204
1325,-281,391,566,682,-725,-1,0,-3,16,-9,14,2999,1432,-602,3413,1650,-1076
2150,89,-133,403,214,-72,-1,6,-9,12,-14,5,4724,1215,-1343,1663,837,2339
685,1617,1223,-416,386,-1000,8,0,-11,-1,3,-17,-275,4717,-2107,1761,1485,-1178
1069,833,1769,660,-762,1027,11,19,-4,0,0,-4,1663,4900,3264,-1006,-528,1231
334,397,678,-384,147,-515,6,0,0,12,10,-14,1641,465,-266,1279,1714,-1214
1292,16,568,136,-171,339,15,9,-2,13,-6,0,3489,1987,2038,-987,-329,144
2004,-189,729,-117,-208,-155,18,3,-12,17,-6,3,4926,2105,2862,-415,-264,-423
-53,-810,1117,115,-76,414,8,9,-12,-1,8,14,791,1177,3532,-249,-543,47
1264,-455,407,128,99,-411,7,-10,-2,16,-2,14,2985,814,45,1579,318,275
512,689,221,-151,205,-59,1,6,2,8,2,5,2525,1287,-444,-781,181,-1076
380,-99,1198,137,-415,482,7,11,-10,5,11,7,1712,1785,4001,-425,-986,1394
1519,180,292,2,-127,62,0,13,-3,-5,41,7,4519,2124,274,769,374,959
-1364,-259,540,-519,-381,-543,0,-3,16,13,7,-9,-1983,-1610,2570,874,-738,-1034
1655,-618,996,-32,37,-378,10,-2,-5,11,-8,7,4023,815,1970,1792,448,-615
1319,675,978,-592,182,513,8,2,-2,3,-7,-8,3006,3660,-404,-2044,388,-268
-1821,-663,706,237,160,528,-9,-9,10,-23,6,-12,-5858,-155,457,583,540,2367
954,-735,298,-133,-496,-18,12,7,-2,10,4,17,3058,-930,2772,-495,-281,755
1593,-142,445,334,-203,217,19,1,-7,7,-44,88,3096,460,111,910,98,1727
-1117,643,-383,-605,-256,-914,-18,-7,19,0,-1,-4,-4870,-1151,810,-202,-477,347
1974,-988,1313,-4,-103,19,12,1,-11,18,-6,14,5425,1056,2997,1349,63,-798
1418,-848,1668,514,76,-350,7,8,-5,20,-3,11,5263,1007,2296,2613,539,-2080
1510,102,1255,843,-573,81,5,18,-5,10,8,0,3887,2776,3745,677,-488,2894
1241,1179,1090,575,-164,-1087,-12,3,-4,15,-15,-4,1663,5206,-480,2050,-368,-1387
1968,6,677,443,-128,-284,7,0,-8,16,-11,0,5043,2351,1744,271,-95,92
-1125,163,61,-258,-504,-447,-16,10,11,-9,3,-3,-3797,-1207,959,-97,507,153
-957,-262,260,-736,-500,-1029,-14,-7,11,-8,-7,-8,-3656,-1157,2013,373,-854,169
-181,-253,-284,57,-354,-469,8,-10,-2,3,0,-18,-454,-978,2006,-442,-156,151
497,337,313,-523,-106,77,15,-7,2,14,3,-11,1768,1359,-214,-1774,-284,-340
-542,-1217,177,-712,-400,-312,12,-10,-5,2,16,-6,-708,-2281,2342,-471,655,-784
-6,1018,1317,753,-661,-438,-10,13,-2,-6,-3,-18,-2100,4357,314,1196,-989,-50
1345,-277,907,762,504,-904,-1,0,-4,21,0,13,3528,1789,-462,4051,1234,-1050
283,1017,203,627,684,2,0,0,11,0,-20,1,-161,132,-1677,2333,1260,361
1138,-624,1109,-374,638,-142,17,-6,-5,9,-5,-1,3513,1128,1653,1339,3834,-1186
1241,-1173,1158,-16,-349,-5,17,-4,-4,1,-9,9,4781,710,2998,-17,-301,-621
-1139,-100,138,-401,-563,-285,-2,-15,10,11,3,-9,-3612,-489,2856,102,-1265,-1743
-1038,1039,108,-305,-754,-485,-24,8,6,-3,6,-2,-5074,1269,551,-988,-272,-717
4,-279,-242,-1289,-370,-386,8,9,15,8,5,1,465,-1950,2255,-1675,-638,341
176,1442,448,191,-584,-533,-16,13,-9,0,3,-11,-2369,4813,-1943,-40,-1332,-1568
1436,11,849,-1259,985,-163,-2,0,-8,14,0,0,3925,1743,1030,-1611,4682,-1777
2075,-763,1167,509,-96,-22,17,0,-3,13,-17,5,5360,1146,2429,1345,257,40
773,778,767,105,-93,-74,6,7,-5,5,1,-7,1380,3482,-189,643,-370,-938
1786,184,206,628,423,-353,-3,-5,-10,18,-14,4,3720,1766,-855,2746,2447,2445
-157,391,-6,820,937,278,-16,7,9,-3,-14,0,-1666,-1289,-2161,2096,699,444
607,-20,360,-795,1283,696,0,-17,2,0,-19,-1,724,68,580,-1782,2826,-1326
-1319,104,355,-271,-626,-584,-5,-6,11,7,9,-13,-3473,-573,2797,137,-1175,-1556
2418,-244,1074,-283,-5,307,14,2,-16,5,-16,11,4654,357,3092,-860,159,2027
728,-561,416,601,-658,-350,4,0,1,11,3,21,3248,-1164,1640,608,-1148,-919
-1402,614,863,-403,-490,-934,-1,18,11,-11,3,1,-4906,2301,538,-624,-296,455
1455,713,1394,164,-60,-919,14,-2,0,3,-19,-5,3814,4498,1440,1981,-741,565
1587,2557,961,-940,430,-280,0,-7,-14,-1,4,-16,-305,4543,-3115,-1810,1474,-2557
956,383,444,-1075,1932,-76,-8,-4,-15,11,10,5,3079,1922,-638,-968,4982,-1401
1156,-604,1117,-157,259,147,22,1,4,6,-8,3,4680,685,1494,1181,1839,510
766,-693,1191,43,195,-181,21,-10,0,8,-4,6,2725,720,2993,288,961,-839
-1446,440,555,349,-388,1224,-5,-7,2,-12,18,3,-4475,1152,464,-449,371,588
-1607,-339,471,266,42,243,-2,5,7,-17,5,-21,-4567,36,349,390,423,1478
200,-567,950,125,-700,-788,6,0,10,11,-1,15,3365,-210,2250,-709,-544,-313
-320,914,623,320,536,-289,-2,13,-6,-12,13,0,-896,3109,-472,1378,782,634
